# Total_Iterations; SpaceFilter; TimeFilter; POOL_SIZE; DIM_MULTI_LEVEL
#4.39003e+10;3;3;10;10;
Pattern;Sum_level;Count_level
131839450;33817;10
81545220;581511;100
117539008;1242239;100
134086463;1183559;100
35933184;35843;10
2097206;49089;10
24690048;33720;10
67256321;246672;60
134188608;39125;10
38384715;34041;10
33088;1082663;100
67125312;264491;60
132644352;1261229;100
1277512;89632;20
33443839;183481;40
56734024;106472;30
2361817;37566;10
115326719;35329;10
123991038;40106;10
8142816;161430;40
16580543;280738;60
133148679;50641;10
39398619;35083;10
58572703;159333;40
133992320;35615;10
132345855;590942;100
68419070;68615;20
67190796;39350;10
66978048;675161;100
814084;36144;10
33557504;498106;90
111042351;252228;60
229376;1498639;100
115310528;34348;10
1970148;35119;10
134160382;149395;30
110361855;187664;40
63300216;140469;40
130007023;666257;100
8389117;44893;10
117673535;923273;100
149984;242517;50
117308939;38185;10
56627208;83655;20
117198336;1083227;100
132381632;36237;10
124665856;90985;20
134190048;54657;10
102529265;79016;20
7091203;35011;10
115240045;34227;10
16284703;257462;50
119700992;440032;90
123974086;73439;20
115052543;133965;30
114832905;34414;10
4224;1101907;100
81423366;50707;10
121576396;36302;10
125695951;110147;30
76546124;34534;10
73236406;33723;10
259639;552112;100
3151968;71599;20
119565312;50055;10
92231669;434893;90
81787388;237397;60
76695999;925179;100
133429440;77597;20
133415368;38785;10
93696;532708;90
62930375;539008;100
196315;73454;20
57458176;302564;70
125812191;120212;30
67128871;129637;30
7742;41070;10
134021184;225498;50
100663513;35284;10
133693436;717150;100
134216793;38813;10
24649231;164235;40
119506823;441750;100
6524536;76457;20
18940032;755179;100
113467611;41274;10
15007359;40745;10
118458049;35919;10
133959177;390551;80
134211876;648616;100
133953540;34015;10
109281788;34609;10
133280841;43027;10
56865753;341048;60
96468863;473964;90
133947903;836743;100
16515492;107760;20
107426713;1160920;100
95532027;77114;20
134066239;125875;30
258240;981535;100
117702399;1103114;100
24612;34788;10
261758;202428;50
133951421;34908;10
95268054;34191;10
134069757;38016;10
1868249;36224;10
3545;429595;100
33488894;47190;10
132903367;76886;20
67370934;595569;100
100662793;36664;10
134217513;798946;100
42025248;101648;20
53319363;76422;20
172368;45162;10
67330240;39492;10
117555199;529487;80
67367416;1039220;100
127388150;78112;20
7110912;72889;20
127635399;77574;20
128155712;39049;10
133960576;238646;60
19174111;902410;100
81422646;35977;10
80236032;36958;10
274431;41715;10
130277376;1126289;100
127102390;553550;90
94058395;34353;10
57670655;634569;100
1838665;583068;100
57638911;1061004;100
123732023;329390;80
33549748;34167;10
19664904;46886;10
87859023;37173;10
116149252;43920;10
132619726;33639;10
81638912;287580;60
109002695;38414;10
37752833;39988;10
528898;37372;10
31688316;35318;10
133165508;33656;10
412084;56245;10
133417446;38024;10
130023934;87380;20
94107647;34166;10
92274687;1158981;100
107116327;37087;10
52688511;34264;10
133392820;344496;80
96459749;34849;10
133943747;33749;10
525380;149336;40
134214592;1215928;100
134180811;73373;20
117374464;397805;90
16810015;42938;10
81686086;42742;10
134205437;126232;30
133988041;386117;80
278031;397190;80
1066022;71857;20
70123263;76988;20
70129579;585125;100
16567911;148129;40
125541838;81993;20
20709668;71955;20
76761524;1096282;100
133150716;34827;10
56623608;123937;30
132944822;105396;30
125566464;294757;70
124046647;172343;40
117337165;34975;10
119533568;808056;100
115118665;341978;80
1836546;471731;90
100655037;126778;30
38368442;195136;50
134216711;1110377;100
134213193;125770;30
100909504;542358;80
2891267;218127;50
114912502;34007;10
256203;36099;10
4129334;34861;10
266757;35119;10
46219424;234030;60
94818962;34055;10
81283366;287937;60
48641;650492;100
261840;371963;80
27;1369203;100
128185337;590349;100
115042668;35713;10
16779711;349254;70
109332480;37354;10
134102016;46827;10
4194818;161976;40
33784096;34227;10
10244092;77997;20
57448301;267008;60
124621439;33716;10
133166907;80119;20
117682649;37278;10
100919297;33679;10
133742091;184917;40
124490184;33798;10
133992958;430266;100
134118927;892358;100
2621019;53631;10
24098304;39011;10
72296339;42583;10
133151436;373209;80
131596480;174261;40
52951003;404087;90
16519689;425760;80
53327839;262132;60
19211410;983523;100
14286848;765344;90
67166211;76917;20
109248768;1125599;100
65552;1081659;100
117731591;72856;20
1573065;102290;20
16650224;168037;40
134185728;38441;10
133168347;117202;30
68370848;71586;20
55312383;725951;100
134217431;669644;100
133430839;274761;60
5794870;705629;100
8668707;262025;60
16523207;448268;80
76583423;476049;90
133959259;126108;30
23327224;44027;10
68028162;294192;60
117669976;85342;20
117571472;34844;10
134090742;39470;10
81265056;34323;10
134201919;145836;40
38385353;36708;10
117444104;33910;10
107950813;78593;20
7100955;75182;20
118487551;372970;80
132641595;168259;40
14448184;266475;70
14913052;542679;100
65835008;320726;70
14174272;105430;30
14675455;113717;30
14183427;34998;10
50429955;499461;90
94409024;35342;10
67109016;33644;10
76564516;1202798;100
57559396;35446;10
1050551;37239;10
115265391;34028;10
66895817;35086;10
77294592;673159;100
102698767;504446;100
133693477;34318;10
1838624;502754;90
131759935;119215;30
133428720;34968;10
132972287;204567;40
132378875;173758;40
18351619;47062;10
75572809;34010;10
133692798;72915;20
119578623;35915;10
54632648;71724;20
113255442;73270;20
1312774;531079;80
132140599;34041;10
101185535;34470;10
102530623;796694;100
14450303;629696;100
18911250;34702;10
14462976;37766;10
13729792;77529;20
3586;505144;90
110362616;96479;20
102239577;37586;10
20456;42388;10
131293440;34229;10
2363977;1185018;100
7475075;156160;40
115568700;38298;10
10251807;88954;20
107007;812950;100
31456807;38856;10
8097761;238029;60
1310655;984453;100
119305167;323445;70
81424127;36684;10
123733504;432319;80
10193400;40235;10
132153272;125882;30
1049152;35043;10
2616822;49072;10
58719967;1016002;100
19098875;35804;10
133960617;39851;10
119903947;36913;10
133201408;931770;100
117211647;939000;100
8503;33889;10
38610505;407882;90
123678615;318789;70
50692816;34312;10
129892287;47646;10
117600295;40018;10
134214633;527209;90
67370975;97492;20
14421439;54444;10
133963456;38226;10
134103456;104432;20
131743744;1099360;100
81769160;207263;50
77089828;850353;100
100924934;39002;10
93505536;565590;100
127650788;34231;10
121632766;34168;10
125538279;132150;30
134203359;34735;10
134135797;606405;100
71827456;982356;100
110348544;34094;10
15757372;670058;100
27243519;41055;10
95794168;34086;10
103749519;89210;20
94818921;46866;10
14417921;446517;90
7110151;389686;80
2097288;40793;10
51217987;283796;60
117337124;1014579;100
140068;37650;10
119508983;965940;100
68;1188400;100
149943;1126044;100
114775979;80045;20
16928187;35177;10
590864;90400;20
50575323;42307;10
14829568;155160;40
134216752;42242;10
83874815;42673;10
28891;38671;10
34865152;169651;40
52953081;34353;10
261120;1357443;100
123723629;34478;10
130153567;117673;30
5705;568773;100
52167168;38199;10
2985984;116763;30
6558235;34583;10
15478279;47417;10
134180132;1327382;100
58277150;39610;10
74448448;33663;10
57522138;68756;20
117699519;48543;10
14645192;35952;10
133464128;37513;10
131858439;41305;10
123448774;54560;10
117573632;34880;10
57592539;35718;10
1600694;41764;10
79973376;36410;10
67584420;41164;10
57671457;36704;10
14941752;503742;90
65860559;37158;10
9441865;120373;30
33595400;42765;10
21538002;114369;30
6567431;39557;10
1576068;34976;10
115084287;39911;10
1080896;75882;20
14712836;87342;20
2364059;33986;10
18369847;130172;30
134118968;43007;10
131599360;273727;60
117197019;39208;10
17020480;35546;10
124236765;625796;100
16095;171687;40
63381048;358034;90
109051391;241061;60
134083068;37329;10
50022400;43494;10
18875391;198474;50
95738477;492507;90
133890052;37742;10
94359526;43112;10
16650183;383971;80
859695;34075;10
52952484;39115;10
121610095;115778;30
107164057;161217;40
130283774;127139;30
115306167;658170;100
126675;41344;10
2101321;702429;100
19169791;691826;100
131853440;36754;10
56996662;42046;10
131202815;489490;90
31519288;37057;10
133070399;429776;80
114446335;38472;10
815360;38453;10
67010553;34058;10
42993664;70022;20
132121095;47029;10
134199285;36214;10
75263;1038948;100
117144887;109745;30
7355422;418836;80
20750011;36353;10
25707552;34685;10
76770720;41340;10
132237312;33804;10
134217595;1133622;100
108689529;33767;10
6220;41034;10
33624264;35593;10
2099202;297598;70
112180087;35713;10
10635556;34611;10
57596777;190001;50
131592;33981;10
133429604;123771;30
133233790;37196;10
129498622;671144;100
133156312;40830;10
133150675;34440;10
128965613;37876;10
50364512;38992;10
2620937;343716;80
16810056;1300829;100
262601;171977;40
115158967;46939;10
124769277;37036;10
52691145;339233;70
583;316458;60
28732927;87557;20
132104184;35662;10
126870512;41459;10
109362702;40988;10
131852720;58696;10
115120228;34826;10
1835065;83827;20
1864649;530093;100
53950361;142516;40
66911967;725690;100
52791171;34973;10
124647423;87141;20
2883675;90285;20
41811967;642927;100
132350011;34775;10
133949940;1153275;100
100466423;35236;10
247809;82617;20
242172;127826;30
119796224;506369;100
14187583;96918;20
4194303;1397266;100
114681;235648;50
70917406;84921;20
2626574;94174;20
66860555;41910;10
7083529;967963;100
133431003;676353;90
525339;41426;10
58490431;241456;50
127402304;36114;10
63161287;88552;20
117173751;69817;20
134184493;36507;10
134210559;1035250;100
119838299;127303;30
2473919;36534;10
81369958;34716;10
133987959;91437;20
119013688;33832;10
4461056;39293;10
134197207;681154;100
105850134;34649;10
133416931;34236;10
4101;38199;10
117670140;43468;10
101027840;43048;10
134060479;542371;100
95944207;33699;10
102895880;210313;50
57524216;36508;10
130055619;35234;10
75120099;36234;10
134103497;42604;10
134216196;308914;70
33300239;35378;10
98496238;572148;100
83595207;291270;70
2097124;168455;40
132907008;1466082;100
98758712;80247;20
10502469;197501;50
262560;946637;100
134086627;80720;20
52945407;36194;10
1199911;484881;90
132120375;111206;30
117442623;220340;40
14676936;333136;80
47824475;176715;40
75034865;74660;20
68816130;162608;40
10243887;39282;10
133954816;1007217;100
3684380;434698;90
110774532;71891;20
107322572;76909;20
67240048;42314;10
12377727;43801;10
76769280;879052;100
8285696;40992;10
119767360;311166;60
114294856;152994;40
58327040;38507;10
94293504;85041;20
63207823;568962;100
20224717;132320;30
110315524;141579;30
100039036;35035;10
133898528;34267;10
50442751;185685;40
64334549;37256;10
69175235;245682;60
204873;39614;10
54369992;35212;10
108904191;48498;10
5770244;539024;80
81813536;40609;10
16791067;84539;20
782399;39590;10
124761562;643476;100
112603;964446;100
49156;36326;10
8154687;80468;20
131082319;36040;10
132378916;345191;70
75525120;388134;80
125827580;345724;70
57559478;926767;100
18886665;35920;10
53791846;186229;50
123961536;1071003;100
24968895;39755;10
31313863;116789;30
159736;232562;50
93584969;88979;20
6651904;83865;20
17035231;34895;10
57447417;50631;10
120043227;218785;50
77484031;1076422;100
1313289;35723;10
81657819;34569;10
12536;40244;10
1050633;772877;100
12583416;84471;20
130278898;373723;80
261881;229752;50
134180296;270646;60
127851519;212660;50
28727;133380;30
50368071;37261;10
117440504;1180140;100
16547359;1269555;100
197117;80327;20
125235;33962;10
85626182;967489;100
47232257;36603;10
83886048;186697;40
26839236;43921;10
16515615;40004;10
3145652;38295;10
115040672;211984;50
54365895;195912;40
50589951;43999;10
133953499;516580;90
133959136;33926;10
56136192;68587;20
100876320;175560;40
130526165;35488;10
67100663;664264;100
76619920;117910;30
16547400;342075;80
131551;332306;70
117439743;116298;30
110357822;34574;10
624;35715;10
76639670;69977;20
57145343;1208748;100
16856;119216;30
787995;1014133;100
57441862;34774;10
1835024;172927;40
67111937;34600;10
1863168;1051943;100
124187513;158361;40
13338;455246;80
129761278;44685;10
25215360;34957;10
12435455;73172;20
110316964;189124;40
134178815;711792;100
132366840;1057378;100
4227264;37854;10
344276;33814;10
19174070;244931;60
63041511;33980;10
50573760;488493;80
20747851;934691;100
19267657;115556;30
107983833;83327;20
18385956;33844;10
100658678;199879;50
132903408;210351;50
133807616;654737;100
18123341;41569;10
2995736;41229;10
9453057;48265;10
66977533;735623;100
57081855;43703;10
134184452;1221149;100
133169664;731454;100
14306598;79610;20
22555670;55578;10
83882489;36399;10
1076740;119852;30
9384857;36721;10
134212596;71029;20
49904702;39618;10
254207;594520;90
134123967;35734;10
50561087;226299;50
75382755;35238;10
133214719;35081;10
6061623;34496;10
1344;34864;10
2105600;600321;100
4862;139755;30
65928923;35115;10
20165631;34535;10
19156480;98881;20
16515574;218294;50
117440463;608223;100
87015423;34190;10
47804087;77520;20
52793928;1035115;100
524578;34686;10
67071799;39522;10
116911095;41601;10
83886007;455148;80
14429751;186929;40
132103423;37861;10
12587016;271969;60
133985799;88839;20
37494415;37115;10
2059702;291551;60
14884065;40601;10
16526848;466180;90
19665419;179608;40
37773344;37251;10
24951902;318610;70
29403220;34487;10
81488932;79750;20
134152152;99842;20
114425865;88598;20
81422131;79262;20
115006171;1022232;100
134192887;37512;10
81526272;1203428;100
133852671;257133;60
133005512;35440;10
121623529;85561;20
118749692;106461;30
10231296;163321;30
133983680;69839;20
133955618;259009;60
794352;75343;20
15874104;110908;30
101858808;40685;10
16539644;34535;10
50544896;80688;20
58326238;84056;20
238016;284147;60
24116737;140631;30
123977727;174040;40
64716799;134356;30
116387838;348211;70
56885503;175883;40
66613247;43772;10
81817095;391080;90
53529910;95593;20
66985968;33865;10
21673290;35989;10
114821631;636915;100
2134464;39582;10
149861;33771;10
101973503;34483;10
18907135;558444;100
67371777;303375;60
225343;40431;10
119764480;34376;10
14155839;38972;10
14450180;80768;20
93904077;41177;10
112115423;75734;20
1575986;201045;50
261963;80086;20
121630524;87114;20
119836982;38506;10
30208;1144051;100
57071980;44100;10
80290962;212035;50
9178630;180828;40
26896285;69455;20
259803;806269;100
123446778;36400;10
116149767;42251;10
133957696;1041411;100
124761603;105763;30
8401152;41394;10
76705318;38409;10
117674296;492964;100
130111;36413;10
119508860;38986;10
119529968;79195;20
116637639;34067;10
67584502;43369;10
2889230;35630;10
75003964;506897;100
124752448;213009;50
17860644;470508;80
17076809;1095766;100
38422529;284928;60
134070272;322978;70
1050674;34312;10
124238843;48399;10
2622336;34106;10
2064;1050643;100
86939467;1165117;100
95677951;39265;10
107459136;72037;20
4755456;274689;50
133930951;79057;20
25157632;81198;20
33554624;763244;100
8388479;40996;10
134152111;631031;100
57643992;36380;10
56992465;39551;10
56208630;198648;40
7077892;428115;80
133955577;1108888;100
133020468;41776;10
33325503;34119;10
109445899;81960;20
66862592;1078207;100
132641472;773432;100
19699200;1135459;100
18624027;34175;10
134216155;600545;100
264041;41208;10
57710155;36688;10
133685165;34240;10
196479;964585;100
115963067;36977;10
133928832;35823;10
15495992;416855;100
33956642;33922;10
131510;1164853;100
23377483;33944;10
126071288;42600;10
115637766;38049;10
17010687;131369;30
19764169;278981;70
110324000;381332;70
83848708;40526;10
8915974;81079;20
1314050;42222;10
234457;162487;40
14679775;90375;20
75760129;49829;10
37838992;36513;10
8357496;38418;10
133692921;38611;10
131331067;133400;30
158975;315150;60
6031360;741402;100
67376735;278457;60
106917815;626563;100
132904128;36120;10
67322320;223905;50
52724288;74298;20
157576;37666;10
134199244;33875;10
102526262;33849;10
48234495;1102120;100
58715647;634855;100
665;34130;10
130014141;47943;10
134209119;132707;30
57653147;34349;10
92274523;35803;10
95940607;95328;20
132104143;135740;30
66957824;482656;100
1590819;105460;30
38347931;159090;30
121401831;76942;20
7987655;371066;90
4464656;421303;80
68946957;34470;10
2883593;319763;70
18934;268242;70
133956297;73007;20
7108155;503576;80
1068984;324441;80
110248026;84665;20
59213763;295095;70
75712996;40551;10
