Pattern;p
1011711;1.2366e-06
131857626;6.96898e-08
14709184;6.11089e-06
76546113;7.25983e-07
3414636;3.14252e-08
52950820;1.35403e-07
90779631;1.59057e-10
9595967;1.8287e-07
115081142;1.54187e-05
58570719;4.61811e-07
18652895;2.11592e-07
132939812;3.11707e-07
127889191;2.98119e-08
116359616;1.97117e-07
133959222;8.07488e-07
110362113;9.57456e-07
8320;4.31429e-06
133955704;1.40257e-06
14267904;6.66314e-07
64219392;3.39019e-08
32987;1.61508e-05
67092191;8.75019e-07
71010016;4.02188e-09
564;1.172e-06
134086590;1.00149e-06
76549631;9.19896e-07
20746825;2.07056e-06
117702183;2.38597e-06
134058528;3.17978e-07
77484020;6.33957e-08
786559;1.12156e-06
109313536;1.93399e-05
114969965;2.65557e-07
92340224;5.21571e-07
117407391;5.24457e-07
1580277;1.59057e-10
1970055;1.02319e-06
12602368;2.95119e-07
3997184;1.21222e-06
258139;9.49799e-07
113244664;9.88427e-09
66451195;1.49423e-07
73358633;4.54449e-11
133971895;5.83036e-07
12058559;7.97331e-08
56656166;4.32636e-08
75111996;2.27225e-09
33357784;1.741e-07
50228534;1.19157e-07
100663289;2.86419e-06
67241984;1.93105e-06
799232;5.60722e-07
63205406;7.08941e-09
130269568;6.02418e-06
134083072;2.89275e-06
117440493;1.13424e-06
1575360;8.99878e-07
134215398;2.31951e-07
17019831;1.98299e-07
100794895;1.19452e-07
129760767;1.47891e-06
109790626;4.22836e-06
263735;5.18345e-07
115077624;1.13651e-06
19136219;1.27341e-06
1065250;9.46618e-08
133627262;7.98013e-08
131812612;1.05364e-07
119521791;4.96327e-07
2884097;2.02389e-05
125819895;8.19599e-08
792155;6.76039e-07
123992572;8.79223e-07
133955066;6.19419e-06
5770248;2.11319e-08
118365727;5.78287e-08
1207369;1.40561e-07
133167083;1.96097e-06
132906751;1.52081e-06
130051;2.50492e-07
67061887;3.33793e-08
1835013;1.01906e-06
1602105;6.71903e-08
130021819;1.28382e-08
130014783;1.8696e-07
8930304;1.16875e-06
51481024;5.38431e-07
10242559;4.56994e-07
133959263;1.51118e-06
33884805;1.42811e-07
63569920;8.8254e-08
68975041;8.56637e-09
119512636;3.23568e-08
129489881;1.81643e-07
9437616;5.96351e-07
134171063;5.60245e-07
77483300;8.59977e-07
19198144;9.47527e-09
68386815;1.08725e-06
133144576;8.34505e-07
2408447;3.352e-06
132186240;2.78577e-07
16764416;3.51403e-07
134086631;2.59207e-06
133691895;3.51539e-07
124255743;3.49567e-06
133971936;1.0441e-06
4196352;5.90114e-06
538139;2.03343e-07
10355135;4.64902e-08
8983074;1.43152e-09
261616;1.94188e-06
57414655;1.49632e-06
133468232;9.28667e-08
29684280;1.22701e-08
1284;5.33114e-07
233472;5.61753e-05
115569465;1.61352e-07
8240735;2.13387e-07
27526216;2.0223e-09
117327876;7.7345e-07
67108341;2.23953e-07
126762040;1.09068e-08
79896640;3.11525e-08
274968;1.76963e-07
75497618;5.07097e-07
124096713;4.23524e-07
134216118;2.76282e-06
58572797;3.25658e-07
149760;9.00475e-06
3096576;1.07302e-06
26795110;8.87994e-08
12591176;5.56246e-08
53512260;2.83781e-07
67371512;2.09978e-07
132345270;8.60841e-07
127060260;3.79352e-07
67075959;1.39152e-07
70516735;4.7165e-07
57800956;4.17162e-07
133988127;6.83537e-07
38610322;1.59921e-07
129497596;5.27116e-07
16815067;1.00283e-06
115346432;7.08645e-07
86938441;5.70561e-07
126337761;1.23428e-07
131329247;1.24883e-07
16780607;3.35952e-07
12344875;2.05525e-07
19042632;1.28523e-06
131852709;1.37948e-07
9438336;1.01706e-07
134217517;7.9605e-06
127355813;2.71988e-07
134199927;8.87539e-08
75645374;9.14579e-08
133398592;7.49114e-07
16773571;3.07049e-07
557128;5.2114e-07
125696765;1.53558e-07
123830744;4.57608e-07
28708;3.5847e-07
9455926;3.48942e-06
115306294;5.37609e-06
2620926;3.88827e-07
14884323;1.9564e-08
262336;8.85074e-06
117406712;8.25507e-08
14174317;3.39928e-08
125304827;7.17848e-07
51152451;5.68811e-07
50565624;4.26194e-06
2626563;4.22865e-07
52269007;3.11752e-07
58681855;8.03194e-07
19239640;2.97801e-07
58570678;3.00414e-07
19248795;8.22235e-07
120559552;1.38403e-07
59213703;2.91529e-08
9968155;5.01939e-08
19709694;2.00162e-07
260896;2.01048e-07
1576080;6.13052e-08
134190052;5.13869e-07
4761;2.83826e-07
81562896;1.02251e-09
67239947;7.00102e-07
4999168;7.75063e-07
115081183;2.53087e-06
23892809;2.08229e-07
278527;8.63731e-06
29417632;6.60315e-08
133960703;3.68023e-05
82834424;1.53308e-07
36423;9.90745e-07
132121599;3.91474e-06
14418376;8.79814e-07
66854407;2.3622e-06
117540355;5.3875e-08
11534336;3.17926e-06
117932931;3.03459e-07
25100792;5.92829e-08
9695232;1.71475e-06
10255911;1.50527e-06
121085935;6.87355e-08
39616511;1.61534e-07
7105051;1.24974e-09
6813695;4.32477e-07
119768092;2.95392e-10
83820143;1.64897e-07
3972681;1.24042e-07
14446520;1.3429e-07
114780672;1.60466e-07
32905;1.41138e-06
130039327;1.84279e-07
50593727;2.50545e-06
100662651;2.4313e-08
16908736;1.76433e-06
122642928;1.09068e-09
156158;5.89466e-07
100655615;2.90848e-07
3948055;6.03327e-07
1278408;5.15823e-07
291200;1.73418e-07
2363392;1.15333e-05
258777;4.51382e-07
117407432;3.58697e-07
14679559;1.87344e-06
67108423;4.61493e-07
57413215;3.38565e-08
133994484;4.96759e-07
20324027;6.81674e-11
1861120;3.10184e-07
1146884;3.70694e-07
52428798;3.13547e-07
67375627;3.40837e-07
85252648;3.79465e-09
52925433;4.07959e-07
134058569;3.7572e-06
223597;1.23019e-07
9456646;2.12346e-06
56623105;1.66553e-06
50561304;1.45197e-07
134214719;6.35843e-07
82840576;1.78894e-07
103022591;2.73294e-06
57128895;4.01779e-07
132379648;8.02489e-07
105062401;5.5511e-08
81949156;1.97231e-08
3932543;1.14862e-07
112415144;9.08899e-08
96466879;7.66201e-08
134184456;1.19741e-06
132514175;1.29745e-08
93323775;1.17018e-06
69435392;4.16344e-07
111103;2.65339e-05
52531417;3.3532e-06
127139775;1.47671e-06
16457671;2.47448e-08
52670656;3.77511e-07
1308671;6.5121e-06
81491775;1.09295e-08
115109368;2.12455e-08
81302523;1.11567e-07
20905855;2.11478e-07
19169280;3.05445e-05
1051096;4.59971e-07
50335432;4.98531e-08
115118523;6.88491e-09
123909498;3.1357e-09
18911705;6.84219e-07
133031918;8.63454e-10
52724187;1.17861e-07
4041;9.07672e-07
31777523;1.07704e-08
1314308;5.85831e-07
54525567;2.88371e-07
134178819;6.48295e-07
126646543;1.16339e-08
39529878;2.9112e-07
25174032;2.14273e-07
120828360;1.02865e-07
133168564;5.66607e-07
133165046;5.02348e-07
131821047;4.70514e-07
9437657;7.16848e-07
9700869;1.80189e-08
133908571;8.18236e-08
134002240;1.35401e-06
6160;2.0482e-07
52592704;1.34858e-07
983608;5.79423e-09
83787720;2.36586e-07
133428732;3.76579e-07
10486021;5.58973e-09
57512521;9.11507e-06
213002;1.09022e-07
53581900;5.69402e-07
132907512;3.29162e-06
2064444;1.58103e-07
83520311;2.38586e-09
1601467;2.89234e-07
134213320;4.42384e-07
81526276;7.80608e-07
134216159;2.94965e-06
20766575;1.55263e-07
99579835;1.75213e-07
33656896;3.71512e-07
129480685;6.12143e-08
5006883;6.14643e-08
119898176;9.84133e-07
9998336;1.2658e-06
134133723;1.33744e-07
125554687;1.91391e-07
82575360;9.217e-06
8390692;8.57273e-07
110114331;3.23113e-08
119788521;2.0916e-07
2096703;1.44951e-05
123974344;4.9719e-07
131112448;2.03821e-07
17105024;1.66192e-07
117468678;1.5349e-07
126054840;1.97981e-07
117489663;1.64302e-06
28667;2.5725e-06
57034752;2.49808e-06
119406335;5.4877e-07
9965275;2.92665e-08
104280726;9.08899e-11
134103460;8.09601e-07
119277568;8.86585e-07
99023868;1.19066e-08
73671056;4.99894e-10
131850672;2.50765e-07
133136182;8.38277e-07
76550948;2.7117e-07
24903743;8.26416e-07
19922934;1.02456e-06
133941632;5.01371e-07
83787679;7.05214e-07
16777727;9.14908e-05
31981567;4.4574e-06
523;4.07176e-05
38614601;1.88119e-07
124236795;1.30827e-05
77070336;0.000145469
133928959;7.80812e-07
69075713;1.57944e-07
8126719;1.05909e-06
2382381;1.49059e-07
132120159;9.81201e-07
246783;1.38303e-06
4194315;3.56811e-07
53786623;1.86097e-08
84017151;4.62448e-07
56668160;4.08005e-07
104718398;3.59015e-09
133300726;5.81013e-08
263694;5.70175e-07
33685760;1.12334e-05
15823032;3.77647e-08
57127496;1.36176e-07
66048;5.19306e-06
120033848;3.72194e-08
114556919;4.45701e-07
56734200;2.16734e-06
82607742;3.00391e-08
67370751;4.89908e-06
67106304;3.82926e-06
115036087;1.30132e-07
1263616;1.14985e-06
16879872;3.42428e-07
134123848;3.2125e-07
18874406;1.46389e-06
787999;4.1596e-06
100661211;5.15527e-07
541698;3.51721e-07
1867992;2.11796e-07
117702142;2.9185e-06
126090740;2.60218e-07
117698624;1.45181e-06
117669924;7.06578e-07
24109567;3.23068e-07
132887001;1.00683e-07
131328486;3.36133e-07
114027902;1.22474e-08
52728384;3.5126e-06
108809742;1.24974e-09
76807165;1.77622e-07
67100667;3.34588e-07
308831;5.25798e-07
80635502;1.01115e-08
83877871;3.71081e-07
16711687;3.61537e-07
25059255;2.09592e-07
134171104;5.16595e-07
134185176;8.09601e-07
36509323;4.13906e-06
100823039;6.5952e-07
1243;1.73961e-06
133299327;5.40681e-07
50590168;5.91648e-07
258057;1.72482e-06
94166655;4.12867e-08
792073;2.24809e-06
19304960;3.46472e-07
62913535;2.97073e-07
34304;3.84044e-06
50232895;9.67068e-07
62316031;2.13818e-08
33882768;1.86551e-07
25034752;2.21967e-06
31572931;1.35426e-08
14080;1.55056e-06
1838654;2.29274e-06
260135;5.43408e-07
16535108;1.76599e-07
118457072;1.30881e-08
2227712;6.41978e-07
121631225;2.90098e-07
14319111;4.87851e-08
112584;7.86856e-07
7078142;5.16482e-08
132362696;1.07056e-05
780799;3.01277e-07
117543112;1.3793e-06
245343;1.63761e-07
134180774;1.26119e-06
84050048;6.86196e-07
131858428;2.15311e-06
76957842;7.51659e-08
130277880;2.23054e-05
121894911;1.32081e-06
1966496;4.77831e-07
16380152;8.79359e-08
125164663;4.35817e-08
16544263;2.37177e-07
67220999;8.90721e-08
786436;8.8748e-06
229872;1.80917e-05
75206385;4.52404e-08
60673591;7.24392e-08
67109658;2.52219e-09
57442881;1.55967e-07
29855345;4.68083e-09
17662144;1.50809e-07
2621728;1.35653e-07
6565913;2.66944e-07
37307;7.1987e-07
133963583;1.07334e-06
1851327;5.63903e-07
67430516;4.88533e-09
1599904;1.70532e-07
119333774;9.79338e-09
19174361;8.14941e-07
5243391;6.55202e-07
132378887;4.03233e-07
75497536;8.25148e-06
119508480;2.98769e-06
128438760;7.01147e-07
17678335;3.06958e-07
33562630;1.55467e-07
117671879;8.0951e-07
1835136;3.66238e-06
75482744;1.36335e-08
76807680;6.72008e-05
127696895;2.97144e-06
67075877;3.83555e-08
131844356;5.27388e-08
100796417;4.85352e-08
131065520;1.36335e-09
30271;1.27239e-06
92110711;4.18093e-09
16642047;3.77511e-07
28152;1.32892e-06
63144839;1.04069e-08
29560348;2.10637e-08
8159224;1.03823e-06
115001545;2.16613e-07
131819812;2.56805e-06
45063;5.49997e-07
33324559;5.43137e-06
14305718;1.4831e-07
8667689;3.83805e-07
4990528;6.96671e-08
82208563;1.4456e-07
114551200;4.31795e-07
75628545;1.88999e-06
121343943;6.17165e-07
10190591;3.66491e-07
108986239;3.11389e-07
229152;1.1705e-06
77327870;2.56264e-07
47401248;2.85667e-07
56996856;2.94483e-07
132054511;8.22099e-08
9695747;1.40879e-08
14647095;4.26137e-07
77557055;4.23547e-08
14312754;9.31848e-08
119377471;6.88968e-07
133684736;1.06523e-07
82312704;4.96759e-07
134213156;9.61206e-07
102759935;7.85311e-07
2086;4.02386e-05
133992447;1.141e-05
133988929;1.09899e-06
9981384;1.06364e-07
73601416;3.24999e-07
16543543;1.08386e-06
50348064;5.51883e-07
121610199;2.76146e-07
67239988;2.69398e-07
123974139;4.14905e-06
132642304;3.41725e-06
132378928;5.75605e-07
83881471;1.99751e-06
117177919;5.8624e-07
132119995;5.86467e-08
133950951;5.46771e-07
101664643;6.38501e-08
7479235;1.22929e-08
125698041;3.76784e-07
19286217;1.89324e-07
130222468;6.84628e-08
8097340;5.11255e-09
120061951;8.11434e-05
115006462;1.07523e-07
2921993;6.99761e-07
127658484;3.47835e-07
100659648;6.04713e-07
117439176;2.96074e-08
53860460;2.65626e-08
132116477;1.62113e-06
134151951;2.5715e-07
110231988;1.82166e-07
125812262;5.08074e-08
60694020;3.86282e-10
24647183;3.17433e-08
52641792;9.06058e-07
134180095;4.61491e-06
16054336;5.68062e-10
133922807;1.04144e-06
121864648;5.62585e-07
97792;9.68372e-06
133955868;3.98552e-08
16486371;1.12022e-08
2916356;1.23383e-07
119799590;3.47495e-07
133280256;6.68222e-07
119523313;1.45197e-07
119475460;8.00967e-08
37815426;1.32108e-07
19350015;9.08853e-07
75702464;2.59604e-07
104495160;9.45254e-09
100597723;3.69217e-07
2359792;8.70452e-07
68816134;1.6581e-05
131333567;6.97602e-07
14709020;6.67132e-08
66631169;1.84393e-07
92192591;5.05211e-07
67101182;1.44515e-07
95944685;1.9789e-07
114969163;2.26179e-07
134217394;4.86102e-07
77090086;1.28398e-06
118459911;3.2609e-07
4216863;1.24974e-09
86241280;1.18225e-07
37898459;4.33317e-08
100887844;2.08001e-07
4456512;4.02188e-07
134371;3.11298e-09
98512;1.39425e-06
120563667;6.36002e-08
1064448;2.14861e-06
65011744;1.94186e-07
14913310;3.14706e-08
2129928;9.75294e-07
265731;3.32377e-06
67187259;1.13612e-09
41991169;2.18136e-08
121737280;4.64902e-07
8;0.000432188
79092589;1.59798e-06
17020633;1.63602e-07
17038943;7.94877e-07
105344438;1.59057e-08
134214596;1.04094e-06
126066752;1.23587e-07
117438456;1.80419e-06
16941633;1.57921e-08
7397601;1.22701e-08
83587071;3.37201e-07
130853;1.31199e-07
8389129;4.78808e-07
132112239;1.84166e-07
66715127;2.78509e-07
229831;3.02736e-06
115342317;6.69858e-08
132902390;5.83058e-07
16760775;4.55358e-07
20729791;1.64193e-07
115231140;1.73122e-07
81412096;2.14446e-06
19137021;3.50017e-07
9470080;3.75012e-07
58462217;1.96095e-08
105587859;1.54558e-07
117342071;5.70038e-07
109528052;2.91734e-07
131726863;1.72941e-07
124630893;3.5438e-07
133428217;4.2075e-06
117440575;1.63013e-05
67305472;2.42495e-05
127826423;2.36086e-08
134208959;4.88715e-07
92126943;4.54904e-07
14745599;6.15506e-07
81526791;1.17564e-06
1407;3.88554e-07
52428839;6.7947e-07
134096383;2.50629e-07
134152671;3.06435e-07
133691772;5.62381e-08
86430573;2.4713e-07
63238385;9.36166e-09
95673325;1.86824e-07
79585060;6.87582e-08
113393737;2.07388e-07
65532408;6.64132e-07
121766144;4.11163e-07
86381321;6.01327e-07
102501927;1.53286e-07
134066799;7.07577e-08
147764;1.5037e-06
8390528;7.55522e-08
66173150;8.63454e-08
81428287;7.90855e-07
33713225;2.08819e-08
14483263;1.59875e-07
63301873;2.68125e-09
100811168;5.89103e-07
80742400;1.77081e-06
75497495;2.03207e-07
2922075;2.22407e-06
17010758;1.20202e-08
52920352;1.1384e-08
135173;3.71285e-08
52588343;1.19861e-07
131899368;2.15863e-09
66846774;5.35773e-07
19922852;5.85149e-07
10223652;7.2721e-07
17038902;4.09482e-07
77352455;1.38793e-06
58719997;1.13521e-07
77088769;2.32633e-07
117688831;3.15306e-06
117674039;1.1718e-07
7608845;2.50833e-07
8667648;1.23088e-06
133364729;1.93595e-08
67125252;3.95653e-06
125695963;1.3279e-07
248100;4.8033e-07
4063224;5.4793e-07
117308928;4.32418e-06
10260992;9.72112e-07
83296640;5.24889e-09
73543729;5.44657e-08
133168687;6.38706e-07
1083396;1.38153e-06
7455288;4.49905e-09
133427456;1.03478e-06
133619711;7.85175e-07
19707060;3.36292e-08
1179904;5.73229e-06
134152630;9.05695e-07
3870659;9.08899e-09
129536;1.04605e-06
134216715;2.07195e-06
33028;1.07314e-06
119245824;4.87874e-07
35327398;8.56637e-09
67042816;7.70996e-07
110356991;2.49356e-06
130270083;1.36153e-07
605;1.64374e-07
57151999;2.00867e-08
69473803;3.05049e-07
47100;7.7754e-07
115603966;4.18661e-07
57671387;1.54907e-05
131857790;3.33793e-07
23969280;8.9088e-07
109571070;7.68246e-08
100687874;1.48287e-07
115047999;5.35182e-07
117686712;3.69422e-07
2461896;2.42267e-07
67370587;9.70658e-07
119534587;3.28112e-07
8142395;3.55311e-07
9676799;1.38153e-08
72230803;2.08865e-07
260094;4.51073e-06
133248512;7.37571e-08
132485188;1.16021e-07
16284733;1.90732e-07
31580728;3.97643e-09
99087356;2.78123e-08
524231;3.78783e-07
133149657;1.34808e-05
245302;8.68453e-08
33652740;2.12001e-07
52461572;1.76674e-06
134180815;5.0353e-07
1334140;1.06796e-09
132352511;1.08752e-06
126871523;1.34699e-07
17019193;5.25798e-08
118652927;6.69108e-07
120324607;1.48019e-06
2359751;9.23214e-08
2356233;2.59036e-09
15976220;8.67998e-09
134216036;3.09253e-07
107164120;8.9472e-07
31227839;3.04913e-07
31604675;8.9981e-09
12615679;7.68633e-07
16814224;5.4952e-07
132625352;2.25161e-06
62881791;9.11307e-07
119771528;1.02035e-06
1179184;9.58888e-09
119337374;2.21544e-08
35127387;9.86155e-09
257975;3.48131e-07
64876415;2.14546e-07
132943968;7.49841e-09
134070235;4.23195e-06
113445951;2.34041e-08
130014063;6.71676e-08
26232868;1.37523e-06
63207484;1.00661e-08
4164;7.62452e-07
9963712;4.95668e-07
254457;1.35976e-06
3938303;7.77631e-07
2109458;1.741e-07
134217435;0.000647181
1575998;3.94735e-07
123895303;2.28315e-07
133993208;9.08899e-08
131465214;5.47384e-08
134203363;3.9728e-07
105850515;3.21818e-07
76592649;9.66841e-08
117427264;1.48378e-08
132350392;2.76078e-07
28817371;5.19663e-08
132042599;1.51877e-07
123964984;6.41228e-08
134190011;9.38892e-08
115341000;2.29838e-07
127918055;6.54634e-07
16809986;2.12316e-06
27000430;3.02209e-09
477695;1.87799e-06
37266;4.35521e-07
134214637;6.49544e-07
4980735;5.21399e-06
43778559;1.29904e-07
114444548;2.20181e-07
1863672;6.56316e-07
2626048;4.85125e-07
114322694;1.82916e-08
114183168;2.75033e-07
133132067;9.15715e-09
2378020;2.52992e-07
61987327;1.27496e-07
66059772;1.78917e-07
115831752;1.58103e-07
16613183;7.90696e-07
25165000;1.74054e-08
126230143;9.16397e-08
134180856;2.58264e-06
81640971;1.94277e-08
119307831;2.28497e-07
132939771;4.09709e-07
119262694;6.4809e-07
131848676;8.21417e-08
98553;3.52857e-07
133022207;5.50338e-08
116356057;2.0891e-07
134064639;3.10366e-07
65011703;3.10275e-07
6656064;3.13002e-07
56922176;3.61905e-06
28629723;2.73238e-07
59623395;8.70952e-08
1836576;4.6806e-07
20758017;9.42982e-08
115568704;9.7593e-08
50069504;2.43735e-05
23855551;7.37503e-07
89303380;9.68409e-07
484134;1.65874e-09
52269048;1.42879e-07
16876231;2.08819e-08
58717919;2.14523e-07
124771326;4.52586e-07
134184374;3.62121e-06
133988291;1.41572e-06
67366390;1.01142e-06
25016319;1.77462e-06
164347;8.70452e-07
133561983;5.89693e-07
130540536;6.23936e-07
917568;4.41202e-07
50430459;1.26189e-06
69174896;1.11113e-08
10229248;7.71609e-07
21866195;1.44583e-07
48787512;2.99482e-08
33385764;1.75576e-07
81755069;9.12307e-08
133947392;6.88329e-06
52152831;2.4972e-08
60534;2.03298e-07
132307456;7.54613e-08
16645647;6.11461e-07
10223611;2.04654e-06
17854399;2.12001e-07
9760;2.56832e-07
2375222;1.03614e-07
16477257;6.0669e-09
134211839;2.4057e-06
117181478;1.89846e-07
71272385;2.96074e-08
23331328;1.69594e-06
1048895;2.37397e-06
124812863;9.40256e-08
133168646;2.51829e-06
215039;4.79921e-07
133996047;9.78452e-07
133692410;8.99923e-07
117243403;1.38062e-07
66977291;2.49511e-06
134216756;4.42838e-07
2897408;9.71658e-07
32308;3.35179e-07
9588006;5.03255e-06
133698047;4.35022e-07
110232070;1.66101e-08
8361;5.88512e-09
106579968;5.35546e-07
80787455;9.76612e-08
52794073;1.21698e-05
17598018;4.92305e-07
95579574;1.82143e-07
134106176;1.96058e-06
16957947;2.37904e-08
133979136;4.30818e-07
17601536;1.23383e-08
77515846;8.33914e-09
3145664;9.98743e-07
10112311;1.63618e-06
73543688;9.62069e-08
81751551;1.79133e-06
149924;9.08987e-06
114866029;3.39246e-08
14708979;2.42903e-08
121634825;2.04048e-07
83779367;8.09783e-07
1076319;4.51268e-08
132544315;1.51241e-07
132945408;1.40373e-06
117472319;1.79757e-07
111017983;9.99607e-07
66977022;4.08727e-06
32244223;9.75612e-07
97971061;1.42431e-06
10244040;1.92255e-07
127112146;1.67692e-08
133951343;9.71613e-08
14909464;1.25996e-07
98759544;4.67401e-08
133152765;5.82081e-07
33094900;1.50082e-07
134019584;5.4718e-07
74506695;6.86218e-09
66912217;1.02819e-07
262131;8.6434e-07
85954375;9.72067e-08
87949301;2.81759e-09
14581252;2.12023e-07
19174033;1.6576e-07
130805229;3.17206e-08
125812344;4.98985e-08
114313252;4.12231e-07
224832;1.68551e-06
57671674;3.84919e-07
58609663;8.42958e-07
67060734;8.80723e-08
76770340;5.98828e-07
19185225;9.96607e-08
1582601;2.4413e-07
10223816;7.1085e-07
58719359;1.11317e-07
124236280;1.0917e-06
1933312;6.34507e-06
83722751;1.01058e-06
115080896;1.08e-06
26898367;6.94194e-07
134152320;5.54928e-07
50401472;8.16191e-08
721280;4.81557e-07
125567483;3.74784e-07
100072429;1.10613e-07
19305288;1.32949e-07
134172667;5.19345e-07
133921080;1.05137e-07
134067127;7.91719e-07
133955499;8.78223e-08
2372114;1.29745e-07
81529279;2.0248e-07
561161;1.00933e-07
133150646;3.00982e-07
100626423;2.8085e-07
121373176;2.15318e-07
65122552;2.86303e-07
294431;4.92623e-07
133952063;3.05458e-07
117697020;4.6956e-07
117949409;7.33958e-07
134217722;5.20015e-05
115441664;1.13776e-06
262851;1.53945e-07
8392255;6.32707e-07
119529980;2.15795e-07
2920512;2.61331e-07
90;8.63379e-06
20952063;5.00962e-07
16518671;4.4756e-06
17829896;3.58515e-07
33558784;3.2025e-07
8407047;1.72554e-07
103199693;1.13612e-10
2930264;7.85743e-08
35311;2.59491e-08
9978914;1.02126e-06
161280;4.52818e-06
64318370;5.68062e-10
115339191;1.8454e-06
68959775;3.38633e-07
26789988;5.46543e-07
100696063;4.34124e-06
42057888;1.11567e-07
67273213;2.27452e-08
16760383;4.47996e-07
83787556;4.5379e-07
19398155;5.73083e-07
58720038;8.09919e-07
117219064;4.02188e-09
132152892;1.24996e-07
4989457;6.02736e-07
